LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
0.0007599222,0.0037868420000000003,-0.004721053,0.0001184211,0.2277013,-0.0,0.8,0.0,-0.0003089195,0.01010263,-0.02123421,-0.01632632,-1.84107,0.5,3.4,-1.4
0.002364576,0.005586842,-0.00022105259999999997,-0.0006815789,0.7997289000000001,0.5,1.3,0.2,-0.002018005,0.008702632,-0.02243421,-0.01802632,-1.218232,1.2,3.4,-1.1
0.00329217,0.004286842,0.0017789470000000001,0.0006184211,0.5348934000000001,0.6,1.3,-0.2,-0.00037094620000000005,0.01010263,-0.01983421,-0.01582632,-1.649444,1.0,4.2,-1.2
0.002078982,0.0041868420000000005,0.001078947,-0.0005815789,0.8154110999999999,0.5,1.9,0.0,-0.0001754616,0.01010263,-0.01973421,-0.01552632,-2.048694,0.5,4.8,-1.1
0.001912453,0.0027868420000000003,0.001678947,-8.157895000000001e-05,0.8236233000000001,0.9,1.2,0.0,0.0014186670000000002,0.01020263,-0.02053421,-0.01382632,-0.9842466000000001,1.8,4.5,-0.8
0.0009139450999999999,0.002186842,0.0020789470000000003,-0.001081579,0.5968861,0.8,1.7,-0.4,0.0017084860000000002,0.009902632,-0.01983421,-0.01292632,-0.40155250000000003,1.5,3.3,-0.3
0.0007808746000000001,0.001686842,0.001978947,-0.0008815789,0.6687973,0.4,1.3,0.1,0.001516284,0.009302632,-0.01983421,-0.01272632,-0.32822740000000006,1.5,2.1,-0.7
0.0005122691999999999,0.001686842,0.0018789470000000002,-0.0011815789999999999,0.45689540000000006,0.7,1.4,-0.4,0.0016370870000000002,0.009202631999999999,-0.01943421,-0.01232632,-0.9830722,1.3,3.1,-1.0
0.0002562375,0.001186842,0.002178947,-0.001281579,0.6654191999999999,0.6,1.2,0.0,0.001604395,0.008802632,-0.01933421,-0.01202632,-0.5472814,1.5,2.8,-0.7
0.00043456089999999994,0.0009868421,0.002878947,-0.0011815789999999999,0.31857379999999996,0.3,1.1,-0.2,0.001224725,0.008302631999999999,-0.01903421,-0.01202632,-1.19915,1.0,3.0,-1.1
0.0002973706,0.0009868421,0.003778947,-0.0016815789999999999,0.36741979999999996,0.2,0.9,0.0,0.001056217,0.008202632,-0.01843421,-0.01192632,-0.8891164,1.3,2.8,-1.0
0.00016941810000000002,0.00028684209999999997,0.004878947,-0.001781579,0.49247529999999995,0.3,0.6,0.2,0.0014120379999999998,0.007902632,-0.01793421,-0.01102632,-0.6051563,1.5,2.5,-0.9
-0.0004254952,-0.00011315790000000001,0.005478947,-0.002481579,0.29500820000000005,-0.2,1.1,0.1,0.001166256,0.0075026319999999995,-0.01763421,-0.01092632,-0.35972209999999993,1.5,2.2,-0.7
-0.00035985019999999995,-0.00011315790000000001,0.005978946999999999,-0.002581579,0.4388247,-0.3,1.5,0.2,0.000882436,0.006902632,-0.01733421,-0.01072632,-0.6867656999999999,1.2,2.7,-0.7
-0.0007833349000000001,-0.00021315790000000001,0.0060789469999999995,-0.003081579,0.7114439,-0.5,1.7,0.6,0.0002741961,0.006102631999999999,-0.01733421,-0.01092632,-0.8861178,2.0,3.1,-1.4
-0.00038788870000000005,-1.3157889999999999e-05,0.005978946999999999,-0.0026815790000000003,0.8636879000000001,-0.1,1.5,0.6,-0.0002871332,0.006002632,-0.01693421,-0.01142632,-0.5060034000000001,2.0,3.1,-0.9
-0.00030987509999999996,0.00028684209999999997,0.005978946999999999,-0.002781579,0.34385040000000006,0.1,1.0,0.0,-0.0007248910000000001,0.005902632,-0.01693421,-0.01192632,-0.7821872,2.0,3.5,-1.1
-0.0003746843,-0.00011315790000000001,0.006478947,-0.002781579,0.6767308000000001,-0.0,1.5,0.3,-0.0008326678,0.0055026319999999995,-0.01683421,-0.01172632,-0.1340713,3.3,3.8,-1.1
-0.0007293043,-1.3157889999999999e-05,0.006178947,-0.0031815790000000004,0.3571006,-0.0,1.5,-0.1,-0.001172029,0.0055026319999999995,-0.01623421,-0.01192632,-0.15547579999999997,3.5,3.5,-1.4
-0.0009204611000000001,-0.00011315790000000001,0.005978946999999999,-0.003281579,0.6027223,-0.1,1.7,0.2,-0.001154607,0.005402631999999999,-0.01623421,-0.01182632,0.48776,3.4,3.7,-0.4
-0.0008384339,8.684210999999999e-05,0.005078947,-0.0029815790000000003,0.7701601,-0.1,2.0,0.3,-0.001032291,0.005002632,-0.01663421,-0.01152632,-0.5898396,2.9,3.8,-1.4
0.00010930879999999999,0.0007868421000000001,0.003778947,-0.001781579,0.43953549999999997,-0.3,1.5,0.2,-0.0003241931,0.005102632,-0.01553421,-0.01022632,0.06432428,3.4,2.6,-1.4
-0.00014046139999999998,0.0006868421,0.003378947,-0.001881579,0.6902218000000001,-0.1,2.0,0.2,8.306450999999998e-05,0.004802632,-0.01493421,-0.009226316,0.5640594,2.8,2.1,-0.5
0.00018752110000000002,0.00028684209999999997,0.0035789470000000003,-0.001281579,0.437064,-0.0,1.5,0.0,0.00034762519999999997,0.004302632,-0.01473421,-0.008426316,0.359238,2.6,1.9,-0.7
8.206395000000001e-07,0.0004868421,0.003678947,-0.0016815789999999999,0.1748843,-0.5,1.5,0.0,0.0005069408,0.004102632,-0.01313421,-0.007426316,1.277819,3.3,0.7,-0.5
-0.000133925,0.00028684209999999997,0.0035789470000000003,-0.0016815789999999999,0.4949704000000001,-0.5,1.5,0.4,0.001002055,0.003602632,-0.01243421,-0.006126316,0.6577096,2.8,0.8,-0.9
-0.0001331885,-0.00011315790000000001,0.003478947,-0.001381579,0.5752111,-0.0,1.7,0.1,0.001733995,0.0033026320000000002,-0.01163421,-0.004626316,0.49398329999999996,2.7,0.4,-1.2
-0.0001074988,0.0001868421,0.002478947,-0.0011815789999999999,0.5008545999999999,0.4,1.0,0.0,0.001818542,0.002802632,-0.01033421,-0.0036263159999999997,1.059291,2.7,-0.2,-0.7
0.0006710241,0.0001868421,0.002678947,-0.0002815789,1.135333,1.5,1.2,0.0,0.00226166,0.0025026320000000003,-0.009834210999999999,-0.0026263159999999996,0.8275937,3.1,-0.2,-1.3
0.0002967516,-1.3157889999999999e-05,0.0025789470000000003,-0.0005815789,0.5997901999999999,1.2,1.0,-0.4,0.002448983,0.0025026320000000003,-0.008434211,-0.0018263160000000001,0.5085147,2.0,-0.2,-0.9
0.0005456879,-0.0004131579,0.002778947,-8.157895000000001e-05,0.762912,1.4,1.2,-0.4,0.002907478,0.002602632,-0.0077342109999999995,-0.001026316,0.4003255,2.4,0.4,-1.1
-0.0007412886,-0.0009131578999999999,0.003378947,-0.0015815789999999998,0.5817760999999999,1.0,0.2,0.0,0.002044586,0.002102632,-0.007334210999999999,-0.001626316,0.6913342,2.0,-0.3,-0.7
-0.0005903607,-0.0010131580000000001,0.002978947,-0.0011815789999999999,0.32466350000000005,0.8,0.5,-0.3,0.001709848,0.002102632,-0.007234211,-0.0020263160000000002,0.3789597,2.5,-0.1,-1.4
