LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
0.0071201580000000006,-0.01900789,0.00145,0.01299474,-0.02350916,-0.0,0.4,0.0,-0.004692212,-0.01678684,0.006871053,0.01173684,-0.6782414000000001,-0.6,0.9,0.1
0.01090595,-0.01780789,0.00215,0.01679474,-0.3327704,0.4,0.9,-0.6,-0.005573196999999999,-0.01988684,0.001871053,0.01053684,-1.275952,-1.5,1.4,0.4
0.0103497,-0.01840789,0.00175,0.01649474,0.1360864,0.4,0.0,-0.1,-0.0037339720000000003,-0.01928684,0.001471053,0.01253684,-0.8525434000000001,-1.0,0.5,0.0
0.01014603,-0.01810789,0.00235,0.01609474,0.288677,0.5,1.2,0.1,-0.0028453429999999997,-0.01898684,-0.0006289474,0.01233684,-1.455862,-1.5,1.2,0.0
0.007581054,-0.01850789,0.00255,0.01329474,-0.3678371,-0.0,0.6,-0.4,-0.002639481,-0.01928684,-0.001328947,0.01253684,-1.074487,-0.8,1.4,0.0
0.007924891,-0.01870789,0.00335,0.01389474,-0.1200058,0.2,1.1,-0.2,-0.00220838,-0.01908684,-0.001928947,0.01263684,-0.9340405999999999,-1.2,0.7,0.2
0.007491115,-0.01870789,0.00365,0.01339474,0.007308958000000001,0.4,0.8,-0.2,-0.002575564,-0.01908684,-0.0008289474,0.01273684,-1.4525299999999999,-1.0,1.7,-0.2
0.006959096,-0.01880789,0.00325,0.01279474,-0.2528298,-0.0,1.5,-0.2,-0.003189091,-0.01928684,7.105263000000001e-05,0.01253684,-1.6120379999999999,-1.2,2.1,0.0
0.006997068,-0.01860789,0.00305,0.01269474,-0.2072013,-0.1,1.2,-0.1,-0.003231048,-0.01948684,0.00017105259999999998,0.01273684,-1.010584,-1.3,0.4,0.0
0.006907878,-0.01860789,0.00315,0.01259474,0.02596403,-0.0,1.0,0.1,-0.003476008,-0.01958684,-2.894737e-05,0.01233684,-0.8418793,-1.0,0.8,0.2
0.0068793380000000005,-0.01850789,0.00315,0.01249474,-0.29230100000000003,0.2,1.2,-0.4,-0.003136043,-0.01928684,-0.00022894740000000002,0.01243684,-0.8079528,-0.3,0.9,-0.4
0.006214159,-0.01880789,0.00315,0.01189474,-0.33205690000000004,0.3,1.4,-0.5,-0.0031877309999999996,-0.01938684,-0.00042894739999999997,0.01233684,-1.088471,-1.0,1.1,0.0
0.0057968709999999994,-0.01890789,0.00365,0.01149474,-0.29220630000000003,0.1,1.7,-0.3,-0.0031860440000000003,-0.01948684,-0.0009289474000000001,0.01213684,-1.351788,-1.2,1.6,0.1
0.0060830630000000005,-0.01930789,0.00355,0.01209474,-0.212381,-0.1,1.3,-0.1,-0.003477719,-0.01968684,-2.894737e-05,0.01243684,-0.4087295,-0.4,0.7,0.2
0.00692821,-0.01940789,0.00385,0.01319474,0.06792761,0.3,1.7,0.0,-0.003767032,-0.01968684,0.0008710526,0.01253684,-0.8920955,-1.0,0.6,0.0
0.006918793,-0.01960789,0.00355,0.01329474,-0.3639618,0.1,1.5,-0.4,-0.003926085,-0.01958684,0.0017710529999999999,0.01273684,-0.7717955,-0.8,0.3,-0.2
0.007009984,-0.01990789,0.00345,0.01359474,-0.7615258,-0.3,1.7,-0.6,-0.003885127,-0.01968684,0.001171053,0.01253684,-1.144527,-1.2,1.4,0.3
0.0074706,-0.01980789,0.00365,0.01409474,-0.02833896,-0.0,0.5,0.0,-0.0035074990000000003,-0.01978684,0.0003710526,0.01273684,-0.47117529999999996,-0.5,0.2,-0.1
0.007052126,-0.02030789,0.00325,0.01389474,-0.31845640000000003,0.1,0.7,-0.4,-0.003423179,-0.01958684,-0.0003289474,0.01223684,-0.5246818,-0.5,0.5,0.0
0.007374813000000001,-0.02040789,0.00395,0.01439474,-0.140255,0.1,0.5,-0.2,-0.003201615,-0.01958684,-0.0007289474,0.01233684,-0.5246998,-0.5,0.5,0.0
0.007648086,-0.02050789,0.00405,0.01479474,-0.168451,0.1,1.0,-0.2,-0.003670246,-0.01988684,-0.0005289474,0.01203684,-0.8721475000000001,-0.0,1.4,-0.5
0.0077371409999999995,-0.02050789,0.00395,0.01489474,0.30513070000000003,0.1,0.0,0.3,-0.00347664,-0.01958684,-2.894737e-05,0.01233684,-0.9289478999999999,-0.8,0.7,-0.2
0.007714171999999999,-0.02040789,0.00385,0.01479474,0.08342594,-0.0,0.0,0.1,-0.003819083,-0.01958684,0.001171053,0.01253684,-1.289777,-0.5,1.3,-0.7
0.0071737630000000005,-0.02030789,0.00405,0.01409474,0.1138643,0.3,0.9,0.0,-0.003868346,-0.01948684,0.0009710525999999999,0.01223684,-1.206315,-1.0,1.4,0.0
0.00730077,-0.02020789,0.00425,0.01419474,-0.24750770000000002,-0.4,0.5,0.0,-0.004112231,-0.01978684,0.00027105259999999997,0.01173684,-0.4836384,-0.1,0.9,-0.1
0.007116514,-0.02010789,0.00405,0.01389474,-0.20015929999999998,-0.1,1.1,-0.1,-0.004176241,-0.02028684,-0.0007289474,0.01153684,-1.311295,-0.2,1.2,-1.1
0.007199461,-0.02000789,0.00355,0.01389474,-0.1289,0.1,0.3,-0.2,-0.004007965,-0.02028684,-0.0008289474,0.01173684,-0.4614794,0.3,0.2,-0.9
0.006644064,-0.02010789,0.00355,0.01329474,0.16686610000000002,-0.0,0.0,0.2,-0.004044862,-0.02008684,-0.0007289474,0.01153684,-1.28958,-0.5,1.3,-0.7
0.006820909,-0.02000789,0.00435,0.01349474,0.43316570000000004,0.8,0.1,0.0,-0.0040509859999999995,-0.02008684,0.00027105259999999997,0.01213684,-0.9680095,-0.8,0.8,-0.2
0.00641377,-0.01980789,0.00315,0.01279474,-0.1287845,0.1,0.3,-0.2,-0.004485098,-0.02028684,0.001371053,0.01233684,-0.7417134,-0.4,0.4,-0.5
0.006131545,-0.02000789,0.00325,0.01259474,-0.0016510589999999999,0.2,0.5,-0.1,-0.004216097,-0.02028684,0.0016710529999999998,0.01293684,-0.6274949000000001,-0.2,1.1,-0.1
0.006903154,-0.01980789,0.00335,0.01339474,-0.2910423,-0.5,0.3,0.0,-0.004257121,-0.02068684,0.001271053,0.01303684,-0.19689500000000001,-0.3,0.0,0.0
0.006937235999999999,-0.01990789,0.00325,0.01349474,-0.1517007,0.2,0.2,-0.3,-0.0038909640000000002,-0.02078684,0.00017105259999999998,0.01303684,-1.217518,-0.8,1.6,-0.1
0.007231208,-0.01980789,0.00345,0.01379474,-0.1924783,-0.3,0.5,0.0,-0.003656517,-0.02088684,-0.00042894739999999997,0.01313684,-0.9731189,-0.3,0.5,-0.9
0.0070254340000000005,-0.01980789,0.00265,0.01349474,0.142319,0.3,0.4,0.0,-0.00333069,-0.02058684,-0.00042894739999999997,0.01333684,-0.9520031999999999,-0.4,1.1,-0.4
0.0068910790000000005,-0.01970789,0.00305,0.01329474,0.1423625,0.3,0.4,0.0,-0.003423588,-0.02038684,0.0004710526,0.01353684,0.06796935,0.3,0.0,-0.2
