LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
-0.004455242,-0.001473195,-0.00525613,-0.004483067,0.7319238,0.7431263000000001,-0.03277319,0.3060168,0.00325263,-0.0010505360000000001,-0.0009978567,0.0048371790000000005,-0.0457334,-0.1748667,-0.9070495000000001,-0.21858339999999998
0.002255322,-0.0002197596,-0.004598515,0.0035823779999999998,0.1562132,0.16392320000000002,-0.1857529,0.07648987,0.001987154,-0.00033744819999999997,0.0002620027,0.002890031,1.038852,0.7431263000000001,-0.6338632,0.557316
0.003130891,-0.002131524,-0.005921801,0.006757775,0.004421202,-0.13115,0.49176970000000003,0.08743336,0.0005875880999999999,0.002032678,-0.000411316,-0.001374014,0.34355,-0.1748667,-0.6884661,0.3933928
-0.004113599,-0.0009366200999999999,-0.00651497,-0.004408934000000001,0.2423415,0.5136567,0.1966964,-0.1748667,0.0016885329999999999,0.001499265,-0.00107352,0.00039040099999999996,0.3551048,0.12020650000000001,-0.896106,0.07648987
-0.002229832,-0.003969562,-0.006517927,0.001126494,0.1313271,0.1857529,0.04371668,0.0,-1.834029e-05,0.0001695547,0.0008322280000000001,-0.0001330193,0.1043941,-0.3497334,-0.6884661,0.21858339999999998
-0.0004614283,-0.003348147,-0.006407695,0.002977381,-0.2498324,0.6556929,-0.1748667,-0.9617097,-2.6026420000000003e-05,0.0002381816,0.0007598281,-0.0002298923,0.4697203,-0.04371668,-0.6338632,0.46993999999999997
0.0009277650999999999,-0.0033266309999999996,-0.005772411999999999,0.004830409,0.3186093,1.3113860000000002,-0.33878990000000003,-0.7868429,-0.0007782503,0.0001379435,0.0021095239999999998,-0.0007159911000000001,0.4844495,0.2623001,-0.25135660000000004,0.3497334
-0.001285586,-0.0001403237,-0.003687195,-0.001501519,0.291785,0.9725959000000001,-1.005426,-0.43710950000000004,2.3198560000000002e-05,0.001407286,0.0002513976,-0.0013744220000000001,0.46785299999999996,0.3825066,-0.4152798,0.16392320000000002
-0.0037604440000000004,-0.001447396,-0.001505818,-0.0038870429999999997,0.2676128,0.5682595,-0.46993999999999997,-0.13115,0.0008967245,0.0001111249,-0.0009972449,0.0005545753,0.3125808,0.2623001,0.1857529,0.2623001
0.00228554,0.0005053605999999999,0.002888649,0.002237781,0.4394459,0.3060168,-0.8305596,0.3933928,-0.0001151206,-0.002364644,0.0002682229,0.0017887379999999998,0.531274,0.45899650000000003,-0.5682595,0.13115
-0.001028655,0.002905161,0.0009142749000000001,-0.004498975,0.5070592,0.1748667,-0.33878990000000003,0.5682595,0.004696178,-0.0004990733,0.00023100330000000002,0.006761791999999999,0.1970422,0.01094349,0.0,0.2623001
