LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
-0.0001851785,0.003557895,-0.0059289469999999995,-0.0035868420000000002,-0.009999823,0.8,1.2,0.0,-0.001017402,-0.0008315789,-0.002036842,-0.0004421053,-0.2381283,-0.8,1.3,-0.1
-0.002550348,0.003557895,-0.002028947,-0.005086842,0.7659974,0.7,0.8,0.8,0.00189752,-0.0004315789,0.0002631579,0.002257895,-0.7198941999999999,-0.9,0.0,-0.4
-0.0007703338000000001,0.002957895,-0.001328947,-0.0025868420000000002,0.6101616999999999,1.2,0.8,0.4,0.0018234310000000001,-0.001231579,-0.002036842,0.002857895,-0.7060466999999999,-0.8,-0.2,-0.4
0.0001741684,0.001357895,-0.001928947,-0.0009868421,0.6449151,0.3,1.0,0.9,0.001287151,-0.0019315789999999999,-0.001936842,0.002557895,-0.2134808,-1.2,0.6,0.2
0.0004690139,0.001657895,-0.0029289470000000003,-0.001086842,0.4327874,0.8,1.2,0.5,0.00042106550000000004,-0.0013315789999999998,-0.0013368420000000002,0.001257895,-0.15875329999999999,-0.7,0.9,0.0
-9.466899e-05,0.001957895,-0.002028947,-0.0015868420000000002,0.6851915,1.2,1.5,0.7,7.181828e-05,-0.001231579,-0.0008368421000000001,0.0007578947,-0.6277389,-0.9,0.7,-0.4
-5.155959e-05,0.001457895,-0.001928947,-0.001286842,0.41853320000000005,1.1,0.7,0.2,0.0002523961,-0.0013315789999999998,-0.001236842,0.001057895,-0.5512739999999999,-1.0,0.2,-0.2
0.0005283474,0.001357895,-0.0029289470000000003,-0.0008868421,0.5026542,0.3,1.2,0.8,0.0001612806,-0.001531579,-0.0006368421,0.0009578947000000001,-0.9986651,-0.0,0.7,-1.2
-0.000123918,0.001357895,-0.003128947,-0.001686842,-0.02860066,0.5,1.5,0.2,0.0003063382,-0.001231579,-0.0004368421,0.0009578947000000001,-0.4969959,-0.6,0.1,-0.3
0.0003373962,0.001157895,-0.003828947,-0.001286842,-0.1087923,0.5,1.8,0.2,0.00014963200000000002,-0.001231579,-0.0009368421,0.0008578947,-0.2553534,-1.4,0.2,0.3
0.0004355197,0.001457895,-0.0034289470000000003,-0.001186842,0.675999,1.2,1.2,0.6,-4.397265e-05,-0.001131579,-0.0006368421,0.0005578947,-0.09269205,-0.4,0.5,0.0
0.0005032311,0.001357895,-0.003828947,-0.001186842,0.22895029999999997,1.0,0.6,0.0,0.00020214630000000002,-0.001231579,-0.0005368421,0.0008578947,-0.31734209999999996,-1.1,0.9,0.0
0.0002877168,0.001257895,-0.003828947,-0.0013868420000000001,0.517597,1.7,1.2,0.2,0.00020322139999999999,-0.001231579,0.00016315790000000002,0.0007578947,-0.42000390000000004,-1.0,1.2,-0.2
6.356029e-05,0.001657895,-0.0037289470000000003,-0.001786842,0.01781996,0.8,1.1,0.0,0.0002064091,-0.0008315789,0.0003631579,0.0005578947,-0.6655409999999999,-0.5,-0.1,-0.5
0.00042574199999999995,0.001957895,-0.003328947,-0.0013868420000000001,0.298728,0.8,1.7,0.5,0.0004264683,-0.0009315788999999999,0.0002631579,0.0008578947,-0.2389728,-0.6,-0.7,0.1
0.0006511254,0.001857895,-0.003328947,-0.001086842,-0.1113368,0.4,1.0,0.0,0.0004912123,-0.0009315788999999999,6.315789000000001e-05,0.0009578947000000001,-0.2214558,-0.2,0.3,-0.2
0.0002725995,0.002157895,-0.003128947,-0.0015868420000000002,-0.0926097,0.2,1.3,0.2,0.0002467354,-0.0007315789,0.0003631579,0.0005578947,-0.5484661999999999,-0.6,0.4,-0.4
0.0001794767,0.002557895,-0.002528947,-0.001686842,0.3465658,0.1,0.5,0.5,0.0004815213,-0.0004315789,-0.00013684209999999998,0.0007578947,-0.23782640000000002,-0.5,-0.3,0.0
0.0002408221,0.002557895,-0.0024289470000000003,-0.0015868420000000002,0.3522787,0.3,1.1,0.6,0.00047996169999999996,-0.0006315789,-0.0002368421,0.0008578947,-0.3237552,-0.1,0.6,-0.4
-7.170855e-05,0.002757895,-0.0016289470000000002,-0.001786842,-0.08357044,-0.3,1.2,0.4,0.000260353,-0.0006315789,0.00016315790000000002,0.0005578947,-0.09420066,-0.5,0.1,0.1
-0.000828587,0.002357895,-0.0010289469999999999,-0.0022868420000000003,0.0929005,-0.3,1.2,0.6,0.0007128372,-0.0007315789,-0.0002368421,0.001157895,-0.3569489,-0.9,0.0,0.0
-0.00034709730000000004,0.002057895,-0.0006289474,-0.0014868420000000002,-0.09761583,-0.4,2.1,0.7,0.0002057357,-0.0007315789,-0.0006368421,0.0006578947,-0.4426277,-0.4,0.6,-0.4
-0.0004935194999999999,0.001957895,-0.00022894740000000002,-0.0014868420000000002,0.153544,-0.6,1.2,0.8,-0.0003013421,-0.0007315789,-0.001036842,0.0001578947,-0.5518575,-1.1,0.5,-0.2
-0.001328389,0.001557895,-0.0003289474,-0.0022868420000000003,-0.3181965,-0.7,1.5,0.4,-0.0003691093,-0.001031579,-0.0013368420000000002,0.0002578947,-0.09254498,-0.5,0.8,0.0
-0.00119637,0.001257895,-0.0009289474000000001,-0.002186842,0.3312645,-0.3,1.3,0.9,-0.0005126993,-0.001131579,-0.001436842,0.0001578947,-0.1752953,-1.2,0.9,0.2
-0.0016471979999999999,0.0009578947000000001,-0.001328947,-0.002686842,0.7120607,-0.0,1.3,1.2,-0.0005275276000000001,-0.0013315789999999998,-0.0016368420000000001,0.0002578947,-0.31229959999999996,-0.3,0.6,-0.3
-0.00137624,0.0008578947,-0.001828947,-0.002486842,0.01403804,-0.0,1.6,0.5,-0.0003193684,-0.001231579,-0.0017368420000000002,0.0004578947,-0.4659537,-0.1,0.9,-0.6
-0.0018186679999999998,0.0005578947,-0.001928947,-0.002886842,-0.002295307,-0.0,1.0,0.3,-0.0005424478,-0.001731579,-0.001236842,0.0003578947,-0.3402771,-0.4,0.0,-0.2
-0.001907514,0.0005578947,-0.001928947,-0.002986842,0.28049070000000004,-0.5,1.2,0.9,-0.0009835221000000002,-0.001731579,-0.0011368419999999999,-0.0001421053,-0.3039837,-0.8,0.1,0.0
-0.001648149,0.0003578947,-0.002528947,-0.0027868420000000003,0.24648360000000002,-0.2,1.1,0.7,-0.0006464989,-0.0018315789999999998,-0.001036842,0.0002578947,-0.7203335,-1.1,0.6,-0.4
-0.0007926083,0.0005578947,-0.003128947,-0.002086842,0.14808429999999997,0.3,1.2,0.4,-0.0009191814,-0.0019315789999999999,-0.0007368421000000001,-4.2105259999999995e-05,0.135428,-1.1,0.2,0.6
-0.0012111910000000001,0.0006578947,-0.0037289470000000003,-0.0027868420000000003,0.5020198,0.6,1.3,0.7,-0.001125743,-0.0018315789999999998,-0.0005368421,-0.0003421053,-0.25451779999999996,-1.3,0.6,0.2
-0.0007701539,0.0005578947,-0.004528947,-0.002486842,0.6127912,0.9,0.0,0.3,-0.0007342038000000001,-0.001531579,-0.0005368421,-4.2105259999999995e-05,-0.4460701,-0.8,0.4,-0.2
0.0001392337,0.0005578947,-0.0046289470000000004,-0.0014868420000000002,0.4126237,0.3,1.2,0.7,-0.0006417539,-0.0014315789999999999,-0.00013684209999999998,-4.2105259999999995e-05,0.04787816,-0.7,0.4,0.3
-0.0004060842,0.0001578947,-0.003828947,-0.001686842,0.8190363,0.3,1.0,1.1,-0.000564052,-0.001531579,6.315789000000001e-05,5.789474e-05,-0.05614735,-0.8,0.6,0.2
-0.00033270550000000004,0.0002578947,-0.003628947,-0.0015868420000000002,0.6355615,0.6,0.8,0.7,-0.000225336,-0.0014315789999999999,0.0002631579,0.0003578947,-0.09565012,-1.0,0.9,0.2
-0.0004013639,0.0003578947,-0.0032289470000000002,-0.0015868420000000002,0.8030807,0.1,1.1,1.2,-9.463013e-05,-0.0014315789999999999,0.0005631579,0.0004578947,0.06304481,-0.6,0.9,0.2
-9.883424999999999e-05,0.0001578947,-0.003328947,-0.001186842,0.2170561,0.5,0.9,0.3,-8.1561e-05,-0.001231579,6.315789000000001e-05,0.0004578947,-0.09849625,-1.5,1.0,0.4
0.001086122,0.0001578947,-0.004128947,-8.684210999999999e-05,-0.002088328,0.3,1.1,0.2,0.0004007605,-0.0009315788999999999,6.315789000000001e-05,0.0008578947,-0.3282696,-0.9,0.9,-0.1
0.0006989425999999999,0.0002578947,-0.003528947,-0.0003868421,-0.22522129999999999,-0.0,1.5,0.2,0.0001545861,-0.0008315789,-3.684211e-05,0.0005578947,-0.5414818,-1.3,-0.2,0.0
0.0005599601,0.0002578947,-0.0043289470000000005,-0.0007868421000000001,0.20499699999999998,0.4,0.8,0.3,0.00012975,-0.0006315789,-0.00013684209999999998,0.0004578947,-0.39607470000000006,-1.2,0.6,0.0
0.0006021635,0.0002578947,-0.003828947,-0.0005868421,0.6958681999999999,0.3,0.8,0.9,0.0003891044,-0.0006315789,-0.0002368421,0.0007578947,-0.5547083,-1.5,0.3,0.0
0.0004411703,0.0002578947,-0.0032289470000000002,-0.0005868421,0.431073,0.3,0.8,0.6,0.0004403208,-0.0007315789,-0.0002368421,0.0008578947,-0.7778684,-1.7,-0.1,-0.1
2.6830999999999998e-05,0.0005578947,-0.0032289470000000002,-0.001186842,-0.29398320000000006,0.1,1.9,0.2,0.00036109550000000003,-0.0009315788999999999,-0.0002368421,0.0008578947,-0.11879469999999999,-0.5,0.6,0.0
-0.0004111779,0.0003578947,-0.003528947,-0.001686842,0.2584337,0.4,0.6,0.3,0.0001677082,-0.0006315789,-0.0005368421,0.0005578947,-0.1416846,-0.3,1.2,-0.2
-4.527099e-06,0.0003578947,-0.0037289470000000003,-0.001286842,0.01331927,0.5,1.0,0.1,-0.0001444987,-0.0007315789,-0.0005368421,0.0002578947,-0.2870603,-0.5,0.7,-0.2
