LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
-0.0141155,-0.03137895,-0.02721053,-0.02972105,-1.656109,-0.6,0.8,-1.7,-0.0001974547,0.004036842,0.0193,-0.02237895,0.2020607,0.2,0.0,0.1
-0.0174037,-0.03377895,-0.03201053,-0.03172105,-1.470459,-0.4,0.5,-1.6,0.001197463,0.003736842,0.0216,-0.02017895,0.23220259999999998,-0.6,0.4,0.8
-0.01811883,-0.03327895,-0.03251053,-0.03302105,-1.507635,-0.2,0.3,-1.8,-0.0001428302,0.0034368420000000003,0.02,-0.02177895,0.28828259999999994,-0.0,0.4,0.4
-0.01749997,-0.03257895,-0.03031053,-0.03292105,-1.183467,-0.0,1.2,-1.6,-0.0006519244,0.003236842,0.0199,-0.02227895,0.15378129999999998,-0.8,0.9,0.9
-0.01731571,-0.03217895,-0.03011053,-0.03302105,-1.553574,0.1,0.2,-2.1,-0.0011092889999999998,0.003236842,0.0197,-0.02287895,0.3460351,0.2,0.2,0.3
-0.01722397,-0.03227895,-0.03011053,-0.03282105,-1.801679,-0.2,0.6,-2.2,-0.00113823,0.0029368420000000003,0.0197,-0.02267895,0.42052870000000003,0.3,0.0,0.3
-0.01687517,-0.03197895,-0.03001053,-0.03262105,-1.346953,-0.0,1.0,-1.8,-0.0018429070000000002,0.002536842,0.0195,-0.02327895,0.45869390000000004,-0.6,0.5,1.1
-0.01696215,-0.03197895,-0.03021053,-0.03272105,-1.676498,-0.5,0.7,-1.8,-0.0016761360000000002,0.0024368420000000003,0.0196,-0.02297895,0.24872110000000003,0.2,0.5,0.2
-0.01692392,-0.03227895,-0.03031053,-0.03242105,-1.4385569999999999,-0.0,0.7,-1.9,-0.001839121,0.0024368420000000003,0.0197,-0.02317895,0.2716515,-0.3,0.2,0.6
-0.01694342,-0.03207895,-0.03011053,-0.03262105,-1.899309,-0.5,0.9,-2.1,-0.001623116,0.0024368420000000003,0.02,-0.02287895,0.5479202,0.8,0.4,0.1
-0.01670173,-0.03207895,-0.02991053,-0.03232105,-1.5112940000000001,-0.0,0.8,-2.0,-0.001841543,0.002336842,0.02,-0.02307895,0.2539241,-0.1,1.2,0.5
-0.01650314,-0.03177895,-0.02971053,-0.03232105,-1.147691,-0.1,0.0,-1.4,-0.001930025,0.0024368420000000003,0.0199,-0.02327895,0.8385603000000001,0.5,0.3,0.7
-0.01648899,-0.03167895,-0.02911053,-0.03242105,-1.385575,-0.3,0.9,-1.6,-0.002233166,0.002336842,0.02,-0.02357895,0.47989380000000004,0.3,0.3,0.4
-0.01632461,-0.03177895,-0.02921053,-0.03212105,-1.114165,-0.0,1.0,-1.5,-0.002063871,0.002336842,0.0198,-0.02337895,0.6784806999999999,-0.3,1.2,1.2
-0.01652359,-0.03197895,-0.02911053,-0.03222105,-1.404815,-0.1,1.1,-1.8,-0.001812335,0.002236842,0.0198,-0.02297895,0.2648795,0.5,0.7,0.0
-0.01629122,-0.03197895,-0.02911053,-0.03192105,-1.157677,-0.0,0.1,-1.5,-0.001968992,0.002236842,0.0198,-0.02317895,0.8382232,0.9,0.5,0.4
-0.0170036,-0.03227895,-0.02871053,-0.03262105,-1.152743,-0.2,1.2,-1.4,-0.0016784670000000001,0.002336842,0.0199,-0.02287895,0.5104274000000001,-0.0,0.6,0.7
-0.01667402,-0.03217895,-0.02801053,-0.03232105,-1.463031,-0.5,0.3,-1.5,-0.001966547,0.002336842,0.0195,-0.02327895,0.47371670000000005,-0.2,1.7,0.9
-0.01680974,-0.03177895,-0.02801053,-0.03282105,-1.593711,-0.1,0.4,-2.0,-0.001725142,0.002336842,0.0194,-0.02297895,0.26010429999999995,-0.1,1.1,0.5
-0.01654307,-0.03187895,-0.02761053,-0.03242105,-1.147997,-0.0,0.3,-1.5,-0.00206475,0.002136842,0.0191,-0.02327895,-0.05278033,-0.5,0.9,0.4
-0.01657268,-0.03177895,-0.02791053,-0.03252105,-1.268548,-0.0,1.0,-1.7,-0.0016665120000000002,0.002136842,0.019,-0.02277895,0.1866546,0.1,0.5,0.2
-0.01683413,-0.03197895,-0.02751053,-0.03272105,-0.8907567,-0.0,0.8,-1.2,-0.002259501,0.001536842,0.0188,-0.02307895,0.3650908,-0.3,1.2,0.8
-0.01679593,-0.03177895,-0.02771053,-0.03282105,-1.6077549999999998,-0.4,0.8,-1.8,-0.001926795,0.001536842,0.0185,-0.02267895,0.1281861,-0.3,0.0,0.4
-0.01673782,-0.03157895,-0.02751053,-0.03292105,-1.559647,-0.3,0.5,-1.8,-0.002106504,0.0016368420000000001,0.0186,-0.02297895,0.2737433,-0.3,1.4,0.7
-0.01651033,-0.03147895,-0.02731053,-0.03272105,-1.679791,-0.3,1.2,-2.0,-0.002201517,0.0017368420000000002,0.0186,-0.02317895,0.43585209999999996,0.4,-0.5,0.2
-0.01711149,-0.03157895,-0.02721053,-0.03342105,-1.3704040000000002,0.1,0.8,-1.9,-0.001993151,0.001936842,0.0185,-0.02307895,0.5497795999999999,-0.2,0.5,0.9
-0.01646774,-0.03127895,-0.02741053,-0.03282105,-1.282632,-0.5,0.8,-1.3,-0.0016178929999999998,0.002036842,0.0185,-0.02267895,0.3292744,0.3,0.2,0.2
-0.01683216,-0.03157895,-0.02781053,-0.03302105,-1.074163,-0.3,0.9,-1.2,-0.001445377,0.002336842,0.0187,-0.02267895,0.5380562,-0.4,1.2,1.1
-0.01644458,-0.03157895,-0.02781053,-0.03252105,-0.7504141,-0.0,0.5,-1.0,-0.001321841,0.002536842,0.0187,-0.02267895,1.1389040000000001,0.5,0.5,1.1
-0.01693564,-0.03147895,-0.02801053,-0.03322105,-1.631146,-0.1,1.2,-2.1,-0.0009696357000000001,0.002736842,0.0188,-0.02237895,0.03161588,-0.5,0.8,0.5
-0.01685334,-0.03137895,-0.02761053,-0.03322105,-1.272562,0.1,1.2,-1.8,-0.0008663961999999999,0.003136842,0.0186,-0.02257895,0.8860568999999999,0.8,0.0,0.5
-0.01652095,-0.03117895,-0.02811053,-0.03292105,-1.5393290000000002,-0.3,0.9,-1.8,-0.0006876231,0.0034368420000000003,0.0187,-0.02257895,0.007631646,-0.0,1.1,0.1
-0.01624405,-0.03137895,-0.02781053,-0.03242105,-1.902909,-0.5,0.8,-2.1,-0.0006220846,0.0034368420000000003,0.0189,-0.02247895,0.7607326,0.1,0.1,0.9
-0.01653632,-0.03167895,-0.02831053,-0.03252105,-1.341631,-0.2,0.5,-1.6,-0.0005567376000000001,0.0034368420000000003,0.0191,-0.02237895,0.21675729999999999,-0.2,0.8,0.5
-0.01686195,-0.03157895,-0.02831053,-0.03302105,-1.334652,-0.6,1.0,-1.3,-0.0006802183,0.003236842,0.0191,-0.02237895,0.22497899999999998,0.1,-0.1,0.2
-0.01617842,-0.03137895,-0.02801053,-0.03232105,-1.5289190000000001,-0.3,1.1,-1.8,-0.0008592307,0.0029368420000000003,0.019,-0.02237895,-0.24251860000000003,-0.7,0.7,0.3
-0.01618031,-0.03147895,-0.02831053,-0.03222105,-1.402483,-0.0,1.4,-1.9,-0.0010160660000000001,0.0029368420000000003,0.019,-0.02257895,0.5614116,0.2,0.5,0.6
-0.01641973,-0.03157895,-0.02871053,-0.03242105,-1.587215,-0.5,0.9,-1.7,-0.001106501,0.002536842,0.019,-0.02237895,0.5622058000000001,-0.0,1.0,0.8
-0.01630623,-0.03157895,-0.02801053,-0.03232105,-1.550223,-0.4,0.4,-1.7,-0.001168458,0.0024368420000000003,0.019,-0.02237895,0.3472761,-0.2,1.2,0.7
-0.01628787,-0.03177895,-0.02821053,-0.03212105,-1.41339,-0.1,0.9,-1.8,-0.001230255,0.002336842,0.019,-0.02237895,0.1730014,0.1,0.7,0.2
-0.01655943,-0.03197895,-0.02801053,-0.03232105,-1.7562669999999998,-0.3,1.2,-2.1,-0.001523614,0.002136842,0.0192,-0.02257895,0.6170298000000001,0.1,-0.1,0.7
-0.01631256,-0.03207895,-0.02801053,-0.03192105,-1.528519,-0.3,1.1,-1.8,-0.0012652689999999999,0.002036842,0.0191,-0.02217895,0.7530115,0.5,0.4,0.6
-0.01681001,-0.03197895,-0.02831053,-0.03262105,-1.445603,-0.3,1.2,-1.7,-0.00156225,0.001936842,0.0191,-0.02247895,0.41099979999999997,0.2,0.4,0.4
-0.01663475,-0.03197895,-0.02791053,-0.03242105,-1.7212009999999998,-0.5,1.3,-1.9,-0.0014773,0.001936842,0.019,-0.02237895,0.4328815,0.5,0.5,0.2
-0.01659658,-0.03227895,-0.02801053,-0.03212105,-1.163785,-0.0,1.5,-1.6,-0.001555659,0.001936842,0.019,-0.02247895,0.2338971,0.4,0.2,0.0
-0.01691279,-0.03217895,-0.02781053,-0.03262105,-2.042339,-0.5,1.1,-2.3,-0.001285787,0.002236842,0.0189,-0.02237895,0.5657249,-0.1,1.2,0.9
-0.0169032,-0.03217895,-0.02761053,-0.03262105,-1.470909,-0.2,1.0,-1.8,-0.00141294,0.002136842,0.0187,-0.02247895,0.6272654999999999,-0.0,0.0,0.8
-0.01691884,-0.03207895,-0.02761053,-0.03272105,-1.847316,-0.8,1.0,-1.8,-0.00133474,0.002136842,0.0187,-0.02237895,0.5168630999999999,-0.2,1.0,0.9
-0.0173517,-0.03237895,-0.02781053,-0.03302105,-1.946246,-1.0,1.5,-1.8,-0.0012629030000000001,0.002136842,0.0188,-0.02227895,0.7013099,0.3,0.5,0.7
-0.01724241,-0.03207895,-0.02781053,-0.03312105,-1.2996510000000001,-0.2,1.3,-1.6,-0.001488915,0.002236842,0.0184,-0.02267895,0.6649343000000001,-0.5,0.7,1.3
-0.01723785,-0.03207895,-0.02771053,-0.03312105,-1.540772,-0.7,1.2,-1.5,-0.0014169710000000002,0.002236842,0.0185,-0.02257895,0.328836,0.3,0.2,0.2
-0.01754819,-0.03197895,-0.02741053,-0.03362105,-1.482634,-0.3,0.5,-1.7,-0.001232206,0.002536842,0.0185,-0.02257895,0.3052532,-0.5,1.4,0.9
-0.01755015,-0.03207895,-0.02771053,-0.03352105,-1.938159,-0.3,0.7,-2.3,-0.0008018098,0.002736842,0.0186,-0.02217895,0.6663167,-0.0,0.6,0.9
-0.01719412,-0.03197895,-0.02801053,-0.03312105,-1.552741,-0.1,1.2,-2.0,-0.0008905003999999999,0.002836842,0.0185,-0.02237895,0.4644548,-0.2,0.6,0.8
-0.01701229,-0.03167895,-0.02811053,-0.03312105,-1.544101,-0.3,0.8,-1.8,-0.0009138341,0.0029368420000000003,0.0186,-0.02247895,0.4926864,0.1,0.6,0.6
-0.01717473,-0.03167895,-0.02821053,-0.03332105,-1.489886,-0.0,1.2,-2.0,-0.001048282,0.003036842,0.0192,-0.02267895,0.1568332,-0.0,0.0,0.2
-0.01768338,-0.03157895,-0.02871053,-0.03402105,-1.385624,-0.8,0.9,-1.2,-0.0009204991999999999,0.0029368420000000003,0.0187,-0.02247895,0.4845736,-0.4,0.8,1.0
-0.01721554,-0.03137895,-0.02811053,-0.03362105,-1.424086,-0.1,0.7,-1.8,-0.0009856119,0.0029368420000000003,0.0185,-0.02257895,0.6742116,0.5,0.4,0.5
-0.01705161,-0.03117895,-0.02881053,-0.03352105,-1.585,-0.4,1.2,-1.8,-0.001067799,0.003036842,0.0183,-0.02277895,0.6079178000000001,-0.2,0.8,1.0
-0.01688406,-0.03177895,-0.02881053,-0.03282105,-1.144454,-0.3,1.0,-1.3,-0.00108746,0.003036842,0.0186,-0.02277895,0.8592903000000001,0.8,0.4,0.5
-0.01683505,-0.03177895,-0.02931053,-0.03272105,-1.859241,-0.2,1.0,-2.3,-0.0013714810000000001,0.0029368420000000003,0.0184,-0.02307895,0.5313775,0.1,1.2,0.7
-0.0170183,-0.03167895,-0.02951053,-0.03302105,-1.6561150000000002,-0.0,1.0,-2.2,-0.00170965,0.002536842,0.0186,-0.02317895,0.7641434,0.9,0.4,0.3
-0.01676391,-0.03167895,-0.02911053,-0.03272105,-1.923963,-0.8,1.0,-1.9,-0.001805365,0.002636842,0.0186,-0.02337895,0.42994440000000006,-0.7,1.2,1.2
-0.01753804,-0.03177895,-0.02931053,-0.03362105,-1.471611,-0.3,0.7,-1.7,-0.001938785,0.002536842,0.0185,-0.02347895,0.7225895,0.6,0.6,0.5
-0.01745984,-0.03167895,-0.02901053,-0.03362105,-1.824644,-0.5,0.8,-2.0,-0.0019225029999999999,0.0024368420000000003,0.0185,-0.02337895,0.6766661999999999,-0.3,1.2,1.2
-0.01693346,-0.03167895,-0.02931053,-0.03292105,-1.781253,-0.2,1.0,-2.2,-0.001960771,0.002236842,0.0184,-0.02327895,0.45901990000000004,0.3,0.6,0.4
-0.0168767,-0.03187895,-0.02881053,-0.03272105,-1.002766,0.2,0.7,-1.5,-0.002239165,0.002336842,0.0188,-0.02367895,0.6207322,0.7,0.7,0.3
-0.0168247,-0.03167895,-0.02871053,-0.03282105,-1.1430770000000001,0.1,0.7,-1.6,-0.002255494,0.002236842,0.0193,-0.02357895,0.6877880999999999,0.3,0.7,0.7
-0.01749631,-0.03187895,-0.02871053,-0.03352105,-1.9722330000000001,-0.0,0.9,-2.6,-0.00225196,0.002136842,0.0195,-0.02347895,0.43754499999999996,-0.0,0.5,0.6
-0.01773963,-0.03177895,-0.02861053,-0.03392105,-1.518632,-0.5,0.7,-1.6,-0.002010464,0.002136842,0.0194,-0.02317895,0.4348942,-0.3,1.3,0.9
-0.01773753,-0.03157895,-0.02801053,-0.03412105,-1.1221780000000001,-0.0,0.8,-1.5,-0.001775562,0.002136842,0.0194,-0.02287895,0.4348893,-0.3,1.3,0.9
-0.01792083,-0.03187895,-0.02791053,-0.03412105,-1.246378,-0.5,1.4,-1.3,-0.0016260679999999998,0.002336842,0.019,-0.02287895,0.7599600999999999,0.1,1.3,1.0
-0.01790613,-0.03197895,-0.02791053,-0.03402105,-1.279249,-0.1,0.5,-1.6,-0.001879031,0.001936842,0.0191,-0.02287895,0.23688220000000001,0.3,0.4,0.1
-0.01806988,-0.03177895,-0.02751053,-0.03442105,-1.212508,-0.1,0.3,-1.5,-0.001503739,0.002036842,0.0191,-0.02247895,0.6046734,-0.1,0.6,0.9
-0.01822418,-0.03237895,-0.02771053,-0.03412105,-1.5794290000000002,-0.5,1.0,-1.7,-0.0018956320000000002,0.002036842,0.0191,-0.02297895,0.6302409000000001,0.8,0.3,0.2
-0.01859673,-0.03237895,-0.02741053,-0.03462105,-1.341682,-0.2,0.5,-1.6,-0.001718854,0.002036842,0.0188,-0.02277895,0.5308925,0.3,0.7,0.5
-0.01838124,-0.03277895,-0.02741053,-0.03402105,-2.073844,-0.5,0.5,-2.3,-0.0015136029999999999,0.002136842,0.019,-0.02257895,0.45602380000000003,0.2,0.9,0.5
-0.0181691,-0.03267895,-0.02751053,-0.03382105,-1.320769,-0.3,0.6,-1.5,-0.0014934629999999998,0.002136842,0.0187,-0.02257895,0.26340820000000004,0.3,0.0,0.1
-0.01742998,-0.03227895,-0.02711053,-0.03322105,-1.320712,-0.3,0.6,-1.5,-0.001493727,0.002136842,0.0187,-0.02257895,0.6333539,-0.0,1.1,0.9
-0.01727194,-0.03207895,-0.02651053,-0.03322105,-1.375953,-0.3,1.0,-1.6,-0.00151703,0.002236842,0.0188,-0.02267895,0.8294046999999999,0.2,0.0,0.9
-0.01753998,-0.03207895,-0.02711053,-0.03352105,-1.6204530000000001,-0.3,0.8,-1.9,-0.0017291,0.002136842,0.0187,-0.02287895,0.2628087,-0.4,0.6,0.7
-0.01727154,-0.03187895,-0.02731053,-0.03332105,-1.8593110000000002,-0.3,0.7,-2.2,-0.001490024,0.002036842,0.0189,-0.02247895,0.7076408000000001,0.3,0.4,0.7
-0.01718487,-0.03197895,-0.02741053,-0.03312105,-1.423098,-0.5,1.0,-1.5,-0.001356807,0.002136842,0.019,-0.02237895,0.1597829,-0.8,0.8,0.9
-0.01675113,-0.03187895,-0.02771053,-0.03262105,-1.183969,-0.1,0.8,-1.5,-0.001503317,0.002036842,0.0191,-0.02247895,0.9129398999999999,0.4,0.6,0.9
-0.01701832,-0.03177895,-0.02801053,-0.03302105,-1.5028059999999999,-0.3,1.5,-1.8,-0.00124442,0.001936842,0.019,-0.02207895,0.8314877,0.3,0.9,0.9
-0.01711526,-0.03187895,-0.02861053,-0.03302105,-1.096649,-0.2,0.7,-1.3,-0.0015179629999999998,0.0017368420000000002,0.0189,-0.02227895,0.3129598,-0.0,1.2,0.5
-0.01732876,-0.03157895,-0.02881053,-0.03352105,-1.312923,-0.2,1.0,-1.6,-0.0015895710000000001,0.0017368420000000002,0.0188,-0.02237895,-0.09466066,-0.1,0.5,0.0
-0.01771405,-0.03167895,-0.02861053,-0.03392105,-15.75177,-0.2,1.5,-20.2,-0.0017948279999999998,0.0016368420000000001,0.0186,-0.02257895,0.2006852,-0.3,0.1,0.5
-0.01784067,-0.03187895,-0.02861053,-0.03392105,-1.195068,0.1,1.1,-1.7,-0.0014912010000000002,0.0017368420000000002,0.0185,-0.02227895,0.5831338,0.3,1.1,0.6
