LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
-0.0008837939999999999,-0.01363684,-0.01593421,-0.01335526,-0.8087288,0.1,0.3,-1.1,-0.005665398,0.004031579,0.02799474,-0.01697368,0.6347351,-0.2,1.0,1.1
0.003206894,-0.01443684,-0.01463421,-0.007755263,-1.227863,-0.0,1.2,-1.6,-0.005585845999999999,0.002531579,0.02629474,-0.01597368,0.9291216999999998,0.4,0.2,0.9
0.004416428,-0.01283684,-0.01583421,-0.007355263000000001,-1.21871,-0.0,1.4,-1.6,-0.004988561,0.0031315790000000002,0.02699474,-0.01557368,0.5532126,-0.0,0.0,0.7
0.003917665999999999,-0.01283684,-0.01453421,-0.008055263,-0.7578577,-0.1,0.5,-0.9,-0.006268424,0.0030315790000000004,0.02799474,-0.01697368,0.582244,-0.7,0.9,1.4
0.0030717390000000004,-0.01253684,-0.01573421,-0.009255263,-0.8301013,-0.0,1.1,-1.1,-0.006286799,0.0028315790000000003,0.02709474,-0.01697368,0.7597928,0.1,0.1,0.9
0.00206916,-0.01273684,-0.01573421,-0.01035526,-0.5109741,0.3,0.7,-0.9,-0.005849567,0.0033315790000000003,0.02659474,-0.01687368,0.4169684,-0.0,0.5,0.6
0.002303251,-0.01293684,-0.01673421,-0.009855263000000001,-0.6085693,-0.0,0.7,-0.8,-0.00577779,0.0031315790000000002,0.02629474,-0.01667368,0.43562979999999996,-0.1,0.5,0.7
0.002414341,-0.01303684,-0.01653421,-0.009655263,-1.00939,-0.2,1.5,-1.2,-0.006037535,0.0031315790000000002,0.02649474,-0.01697368,0.3908031,-0.1,0.2,0.6
0.002291949,-0.01333684,-0.01703421,-0.009555263,-1.538658,-0.0,1.4,-2.0,-0.006206843,0.0028315790000000003,0.02639474,-0.01697368,0.6006695,0.1,0.8,0.8
0.002214931,-0.01323684,-0.01653421,-0.009755263,-0.9152966,-0.0,1.0,-1.2,-0.005717408,0.003231579,0.02629474,-0.01667368,-0.160121,-0.3,1.2,0.2
0.0014369229999999999,-0.01333684,-0.01643421,-0.01065526,-1.0176479999999999,-0.3,0.9,-1.1,-0.005736113,0.0033315790000000003,0.02629474,-0.01677368,0.5486995,-0.1,0.2,0.8
0.00157569,-0.01363684,-0.01653421,-0.01025526,-1.203156,-0.3,0.4,-1.3,-0.005833885,0.003431579,0.02629474,-0.01697368,0.5961850999999999,-0.3,0.8,1.1
0.001128319,-0.01413684,-0.01633421,-0.01045526,-0.9596679,-0.1,1.3,-1.2,-0.005859636999999999,0.0033315790000000003,0.02599474,-0.01697368,0.7408314,0.2,0.1,0.8
0.001108415,-0.01413684,-0.01673421,-0.01045526,-1.1459979999999999,-0.5,0.7,-1.1,-0.005678661999999999,0.0033315790000000003,0.02579474,-0.01677368,0.5900324,0.1,0.2,0.7
0.0009684963,-0.01423684,-0.01673421,-0.01055526,-0.9957004999999999,-0.0,1.0,-1.3,-0.0057090759999999996,0.003431579,0.02589474,-0.01687368,0.532207,0.1,0.7,0.7
0.0018205370000000001,-0.01403684,-0.01653421,-0.009655263,-1.562919,-0.5,0.4,-1.6,-0.005866842,0.0031315790000000002,0.02569474,-0.01687368,0.9684183000000001,0.3,0.7,1.1
0.001395111,-0.01423684,-0.01623421,-0.01005526,-1.0760120000000002,-0.0,1.0,-1.4,-0.005683743000000001,0.003231579,0.02599474,-0.01667368,0.220902,-0.1,0.3,0.4
0.001303339,-0.01413684,-0.01603421,-0.01025526,-0.8515347,-0.3,1.0,-0.9,-0.005624155,0.0033315790000000003,0.02599474,-0.01667368,0.36532309999999996,-0.4,0.9,0.9
0.0009160336999999999,-0.01413684,-0.01573421,-0.01075526,-1.050378,-0.5,1.0,-1.0,-0.005463104,0.003731579,0.02599474,-0.01677368,1.103227,-0.0,0.7,1.5
