LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
0.006375469,0.0002831752,-0.0121475,0.008316108000000001,0.5372578,-0.7758994,-1.508082,1.256783,-0.004683079000000001,-0.02262917,-0.01000713,0.00618653,-2.004325,-2.109172,-4.874037,-1.704836
0.003416663,0.000549729,-0.006779814,0.004155971,0.6846439999999999,-0.5245429,-1.431592,1.2676690000000002,-0.004647168,-0.01256886,-0.0018355320000000002,0.0015151079999999998,-2.017671,-1.6611189999999998,-5.19094,-2.010795
0.00402048,-0.0011275,-0.00013299780000000002,0.005292139,0.813437,-0.43710950000000004,-0.8523893,1.3113860000000002,0.0015381029999999999,-0.01114452,0.003691636,0.008506281999999999,-0.9407542,-0.9617097,-4.699171,-1.103746
0.005700261999999999,-0.0045123459999999995,0.001949263,0.009186436,0.4113553,-0.5682595,-0.3825066,0.8742763000000001,0.000887925,-0.01205288,0.0050194079999999995,0.008425317,-0.9359037,-0.9617097,-3.9232709999999997,-1.005426
0.002954009,-0.0050907290000000004,-0.008734916,0.007296901,0.5980803000000001,0.1857529,-0.1092631,0.6010327,0.0004300202,-0.01701747,-0.006877009,0.00928922,-1.7049900000000002,-1.3660459999999999,-3.8904980000000005,-1.6611189999999998
0.004518118,-0.003942121,-0.01043223,0.008588576,-0.2203946,-0.3060168,0.1857529,-0.08743336,0.004031662,-0.009577926,-0.003071122,0.00967763,-0.7005201999999999,-0.8305596,-3.7484040000000003,-0.7868429
0.01045129,-0.00331367,-0.006125768,0.01480456,-0.03088955,-0.1966964,-0.3715631,0.12020650000000001,0.007563377,-0.005858817,0.008720366,0.01305279,-0.9520866,-0.6338632,-3.759348,-1.191179
0.006366315,-0.001441165,-0.003630828,0.008586435,0.6505565,-0.2623001,0.14209349999999998,0.9179930000000001,0.006361445,-0.002726657,0.01746535,0.01091791,-0.5568619,-0.7868429,-3.835838,-0.6556929
0.0034218770000000003,-0.004583828,-0.006848645,0.007361042,0.5530191,-0.04371668,0.3825066,0.6447494,0.005018474,-0.0046632,0.007969651,0.009329193000000001,-0.7003851,-1.6938919999999997,-3.125485,-0.21858339999999998
0.00159818,-0.007663575,-0.009098853,0.007327289,0.2666435,0.7868429,0.01094349,-0.1748667,-0.006332324,-0.0189947,0.0005723238,0.0034922359999999997,-0.009270189,-1.3113860000000002,-2.874128,0.3933928
0.003229768,-0.009552396,-0.01591127,0.01105914,-0.01817231,-0.32784650000000004,0.1966964,0.16392320000000002,0.00020501310000000002,-0.009200733000000001,-0.00282119,0.00504873,-0.5249548,-1.9452490000000002,-3.103655,0.13115
0.006435234000000001,-0.007036144,-0.00537077,0.01230371,-0.04027667,0.5682595,-0.07648987,-0.3933928,-0.007581518000000001,-0.01707998,-0.0044232659999999995,0.00034947019999999996,-1.469015,-2.229379,-3.3550120000000003,-0.8305596
0.0051830140000000005,-0.0076601080000000005,-0.01022768,0.01166271,-0.01332339,0.6338632,-0.05466017,-0.4043363,0.004305172,-0.01585438,-0.01276638,0.01241812,-0.7540249,-1.606459,-4.087194,-0.448053
