LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
0.001872444,-0.0026342109999999996,0.0004052632,0.004031579,-0.7417833,-0.0,0.8,-0.8,-0.00033020449999999997,0.0001684211,-0.0030684209999999996,-0.0011368419999999999,0.08719949,-0.2,0.7,0.4
0.0014328070000000001,0.0025657889999999997,0.0038052629999999997,0.0004315789,-0.6265316,0.1,1.1,-0.7,0.0003048832,-0.001031579,-0.002868421,0.0005631579,-0.5123270000000001,-0.6,1.0,0.0
0.00024745029999999996,0.001565789,0.002605263,-0.0004684211,-0.9228035,-0.3,1.0,-0.8,0.0009393960000000001,0.0005684211,-0.0001684211,0.0007631579,0.18733260000000002,0.3,0.4,0.1
0.000584654,0.001265789,0.0008052632,-6.842104999999999e-05,-0.8148986,-0.7,1.0,-0.4,0.00078448,0.0009684211,0.0002315789,0.0003631579,0.06951086,-0.1,0.2,0.2
0.001421805,0.001265789,0.0007052632000000001,0.0009315788999999999,-0.7385829,-0.5,0.5,-0.5,0.0008808741000000001,0.0009684211,0.0001315789,0.0004631579,-0.01639582,-0.0,0.1,0.0
0.0006479024,0.001265789,0.001005263,3.157895e-05,-0.9683963,-0.0,0.6,-1.1,0.001200259,0.0014684210000000001,0.0004315789,0.0005631579,0.2505087,0.1,-0.2,0.2
0.0006683136,0.001065789,0.0005052632,0.0001315789,-0.9505584999999999,-0.1,0.7,-1.0,0.0009484921,0.001668421,0.0002315789,6.315789000000001e-05,0.03140054,-0.5,0.0,0.4
0.000879401,0.001165789,0.0006052632,0.0003315789,-0.9519953999999999,-0.2,1.0,-0.9,0.001127498,0.001868421,0.0003315789,0.00016315790000000002,0.03664359,-0.1,0.4,0.2
0.000447279,0.0009657894999999999,0.0005052632,-6.842104999999999e-05,-1.1453,-0.4,1.0,-1.0,0.0009241445,0.001768421,0.0007315789,6.315789000000001e-05,0.05304777,-0.1,0.3,0.2
0.0004580497,0.0007657895,0.0001052632,3.157895e-05,-0.6098256,-0.1,0.6,-0.6,0.0006349348,0.001768421,0.001031579,-0.0002368421,0.38883029999999996,0.4,0.5,0.3
0.0006151418,0.0008657895,-9.473684000000001e-05,0.0001315789,-0.4370062,0.3,1.1,-0.6,0.000398195,0.0014684210000000001,0.0009315788999999999,-0.0003368421,-0.1259649,-0.3,0.2,0.1
0.0002945084,0.0006657894999999999,-0.0004947368,-0.0001684211,-0.860749,-0.0,1.2,-0.9,0.0006185101,0.001768421,0.001131579,-0.0002368421,0.2294471,-0.1,0.2,0.4
0.0003219329,0.0005657895,-0.0004947368,-6.842104999999999e-05,-0.5834560000000001,-0.0,0.9,-0.6,0.00027960779999999997,0.001568421,0.001031579,-0.0005368421,0.21448000000000003,0.4,0.1,0.0
0.0002281171,0.0004657895,-9.473684000000001e-05,-6.842104999999999e-05,-0.7779516,-0.3,1.2,-0.6,0.0001005389,0.001368421,0.0009315788999999999,-0.0006368421,-0.38447059999999994,-1.0,-0.2,0.2
-0.0005174996,0.00016578950000000002,-9.473684000000001e-05,-0.0007684211,-0.5199064999999999,-0.0,1.1,-0.5,5.917852e-05,0.001268421,0.0008315789,-0.0006368421,0.4693273,-0.1,0.2,0.7
-0.00010350850000000001,0.00016578950000000002,-9.473684000000001e-05,-0.0002684211,-0.6015393,0.1,0.8,-0.7,-0.0001176864,0.001068421,0.0002315789,-0.0008368421000000001,-0.1350794,0.1,0.2,-0.2
0.0002191647,0.0002657895,-0.0002947368,3.157895e-05,-0.8415895,-0.0,1.0,-0.9,9.262504999999999e-05,0.0007684211,0.0003315789,-0.0003368421,-0.2203475,-0.3,-0.2,-0.1
-0.0004794171,-0.00013421049999999998,-0.0004947368,-0.0005684211,-0.840146,-0.5,0.7,-0.6,-1.4958589999999999e-05,0.0004684211,-6.842104999999999e-05,-0.0003368421,0.0318111,0.3,-0.6,-0.3
0.00020223970000000002,0.00016578950000000002,-0.0006947367999999999,3.157895e-05,-0.6375219,-0.0,0.6,-0.7,-4.562252000000001e-05,0.0004684211,-0.0003684211,-0.0004368421,0.3208823,-0.3,0.4,0.7
-0.0002854157,0.00016578950000000002,-0.0007947367999999999,-0.0005684211,-0.8329261999999998,-0.4,1.2,-0.6,0.0001058993,0.0003684211,-0.0006684211,-0.0002368421,-0.18119960000000002,-0.2,0.4,0.0
-9.215948e-05,6.578947e-05,-0.0007947367999999999,-0.0002684211,-0.3445271,-0.0,1.0,-0.3,0.0001471472,0.0004684211,-0.0005684211,-0.0002368421,0.3327018,0.1,-0.7,0.2
1.8086570000000002e-05,-3.4210529999999996e-05,-0.0007947367999999999,-6.842104999999999e-05,-0.8608681,-0.0,1.2,-0.9,-0.00023043209999999999,0.0003684211,-0.0005684211,-0.0006368421,-0.06263006,-0.3,0.3,0.2
0.00037686949999999995,0.00016578950000000002,-0.0007947367999999999,0.0002315789,-0.766009,-0.1,0.5,-0.8,-0.0001753441,0.0002684211,-0.0007684211,-0.0005368421,0.21768270000000003,0.1,0.0,0.2
0.0002481993,6.578947e-05,-0.0008947368,0.0001315789,-0.5262201,0.3,0.3,-0.8,-0.0003574076,0.0003684211,-0.0007684211,-0.0008368421000000001,0.3122796,-0.4,0.1,0.7
