LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
0.004655828,-0.0018605260000000002,-0.003063158,0.007236841999999999,-1.229144,-0.5,0.5,-1.2,-0.003963864,-0.0016157889999999999,0.008684210999999999,-0.005131579,0.5694007,0.5,0.4,0.4
-0.001962152,0.002639474,0.0003368421,-0.004463158,-2.1410560000000003,-0.8,0.3,-2.1,-0.007620245,-0.002615789,0.01188421,-0.008531579000000001,0.5473657,-0.4,1.2,1.0
-0.002309942,0.002139474,0.0017368420000000002,-0.004663158,-1.421189,0.2,1.0,-2.0,-0.004828309,-0.0012157889999999999,0.01048421,-0.006231579,0.46557659999999995,0.3,0.4,0.4
-0.001952781,0.0019394739999999998,0.0005368421,-0.003963158,-1.6436220000000001,-0.0,0.7,-2.1,-0.004309901,-0.00031578950000000003,0.009884211,-0.006231579,0.6560503000000001,-0.1,0.7,0.9
-0.0007730052000000001,0.001139474,0.0009368421,-0.001963158,-1.461103,-0.0,1.0,-1.9,-0.0036159070000000002,0.00018421049999999998,0.009784211,-0.0057315790000000005,1.1313870000000001,0.6,0.4,1.0
-0.00131135,0.001239474,0.0005368421,-0.0026631579999999997,-0.9344295,0.5,0.9,-1.6,-0.00381343,-1.578947e-05,0.009884211,-0.005831579,0.5031334,-0.2,0.9,0.8
-0.001046445,0.0010394739999999999,0.0002368421,-0.002163158,-1.178188,-0.3,1.7,-1.4,-0.0036193420000000002,-0.0001157895,0.009984211,-0.005531579,0.9773719000000001,0.6,0.2,0.8
-0.0008263122,0.001239474,0.0005368421,-0.002063158,-1.592884,-0.3,0.5,-1.8,-0.003958528,-0.0001157895,0.009984211,-0.005931579,0.6650236999999999,0.3,1.1,0.7
-0.001216042,0.001139474,0.0004368421,-0.002463158,-1.4358090000000001,-0.4,1.2,-1.6,-0.003967579000000001,-1.578947e-05,0.009684211,-0.0060315790000000005,0.7330259,0.4,0.9,0.7
-0.001100026,0.001239474,0.00013684209999999998,-0.0023631579999999998,-1.509227,-0.5,1.0,-1.6,-0.003991288,-1.578947e-05,0.009984211,-0.0060315790000000005,0.9284483,-0.3,1.3,1.4
-0.001150412,0.001239474,0.0005368421,-0.002463158,-1.37796,-0.5,0.6,-1.4,-0.0038700009999999996,8.421053e-05,0.01018421,-0.005931579,1.0161870000000002,0.5,1.2,1.0
-0.000766807,0.0009394736999999999,0.0004368421,-0.001763158,-1.744425,-0.6,0.8,-1.8,-0.003762078,8.421053e-05,0.009884211,-0.005831579,0.32230970000000003,-0.0,1.3,0.5
-0.0007800458999999999,0.0006394737,0.0004368421,-0.0015631579999999998,-1.736646,-0.6,0.9,-1.8,-0.0037743409999999996,-0.0001157895,0.009784211,-0.0057315790000000005,0.2519852,0.1,0.7,0.3
-0.0006693235,0.0005394737000000001,0.0005368421,-0.001363158,-1.687242,-0.0,1.2,-2.2,-0.004076611,-0.0005157895,0.009884211,-0.005831579,0.5390289,-0.0,0.7,0.7
-0.001051576,0.00043947370000000003,0.0005368421,-0.001763158,-1.8160560000000001,-0.4,1.5,-2.1,-0.004253484,-0.001015789,0.009884211,-0.0057315790000000005,0.5102469000000001,-0.1,0.4,0.7
-0.0007787202000000001,0.00033947370000000004,0.0006368421,-0.001363158,-1.539308,-0.5,0.6,-1.6,-0.004411634,-0.0012157889999999999,0.009484211,-0.005831579,0.7856642,-0.0,0.8,1.0
-0.0005227437999999999,0.0007394737,0.0009368421,-0.001363158,-1.376141,-0.3,1.2,-1.6,-0.004516241,-0.001415789,0.009484211,-0.005831579,0.804343,0.3,0.4,0.8
-0.00019216950000000002,0.0006394737,0.0007368421000000001,-0.0008631578999999999,-1.522393,-0.3,1.4,-1.8,-0.00449267,-0.001415789,0.009184211,-0.005831579,0.3788527,-0.6,0.9,0.9
0.000286463,0.0008394737,0.001236842,-0.0004631579,-1.891315,-0.1,1.4,-2.4,-0.004580545,-0.001715789,0.009384211,-0.0057315790000000005,0.3650253,-0.2,0.5,0.6
0.00042886480000000005,0.0007394737,0.0017368420000000002,-0.0002631579,-1.363053,-0.0,1.2,-1.8,-0.004444381,-0.001515789,0.008984211,-0.0057315790000000005,0.5848289000000001,-0.5,1.1,1.1
0.0006680067999999999,0.0009394736999999999,0.001236842,-6.315789000000001e-05,-1.44255,-0.5,0.8,-1.5,-0.004577627,-0.001815789,0.008684210999999999,-0.0057315790000000005,1.1356190000000002,0.3,0.5,1.2
0.0009614477000000001,0.001139474,0.001436842,0.00013684209999999998,-2.000366,-0.4,1.2,-2.3,-0.004428623,-0.001515789,0.008784211,-0.0057315790000000005,0.9200362,-0.3,1.4,1.4
0.001106406,0.0010394739999999999,0.0009368421,0.0004368421,-1.8312650000000001,-0.5,1.0,-2.0,-0.004760073,-0.001515789,0.008684210999999999,-0.006131579,1.3250110000000002,0.1,0.0,1.5
