LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
-0.06458609,-0.36911320000000003,-0.09035,-0.03509211,-10.04952,-7.2,14.1,-6.0,-0.01496675,-0.11770789999999999,0.02123158,-0.08064737,-0.33901929999999997,0.8,1.0,-0.9
-0.03839584,-0.3604132,-0.09385,-0.01019211,-8.524395,-6.1,17.4,-4.5,-0.0121819,-0.1136079,0.02723158,-0.07944737,-0.6072871,0.5,0.4,-1.1
-0.03881065,-0.3566132,-0.08815,-0.01219211,-4.860881,-3.6,25.0,-1.0,-0.01304371,-0.11430789999999999,0.02613158,-0.08014737,-0.1210406,0.8,0.5,-0.7
-0.0451402,-0.3586132,-0.08145,-0.01769211,-2.42084,-2.7,31.0,1.7,-0.0135725,-0.1140079,0.02613158,-0.08104737,-0.9464396,0.2,0.4,-1.3
-0.05507399,-0.3599132,-0.07805,-0.02809211,0.1676213,-2.1,34.6,4.6,-0.01290462,-0.11380789999999999,0.02543158,-0.08044737,-0.5627335,0.4,0.9,-0.9
-0.06299918,-0.35851320000000003,-0.07615,-0.03779211,2.3984490000000003,-2.5,37.8,7.7,-0.01309158,-0.11390789999999999,0.02513158,-0.08064737,-1.254381,0.9,0.6,-2.2
-0.06985694,-0.3541132,-0.07435,-0.04779211,3.170303,-2.5,39.0,8.7,-0.01339947,-0.1140079,0.02523158,-0.08094737,-1.596603,0.1,0.0,-2.1
-0.07903664,-0.3497132,-0.07165,-0.06019211,3.553618,-2.6,38.0,9.1,-0.01341559,-0.11380789999999999,0.02503158,-0.08114737,-1.4092049999999998,0.4,0.7,-2.0
-0.09735632,-0.3516132,-0.06805,-0.07939211,3.567789,-3.9,34.6,9.5,-0.01338371,-0.11340789999999999,0.02553158,-0.08134737,-1.632412,0.1,1.1,-2.0
-0.1154211,-0.3523132,-0.06485,-0.09899211,3.63275,-7.0,23.8,10.2,-0.01330741,-0.1135079,0.02573158,-0.08114737,-1.374719,0.1,0.9,-1.7
-0.128882,-0.3470132,-0.06255,-0.1166921,3.047822,-10.4,14.1,10.4,-0.01315792,-0.11340789999999999,0.02563158,-0.08104737,-1.387616,0.6,0.9,-2.1
-0.1519245,-0.3387132,-0.05435,-0.1463921,1.218034,-15.1,3.9,9.8,-0.01330342,-0.11330789999999999,0.02533158,-0.08134737,-1.827203,0.1,0.7,-2.3
-0.1759665,-0.3286132,-0.04805,-0.1786921,-0.3578936,-22.4,-10.6,10.4,-0.01312246,-0.1130079,0.02533158,-0.08134737,-1.651641,0.3,1.7,-2.1
-0.1954307,-0.3144132,-0.04785,-0.20919210000000002,-2.29228,-23.2,-24.0,7.2,-0.01310515,-0.1131079,0.02533158,-0.08124737,-2.173685,0.6,2.4,-2.9
-0.2056558,-0.2914132,-0.05185,-0.23499210000000004,-7.354764,-19.2,-29.1,-1.3,-0.01350196,-0.1130079,0.02593158,-0.08174737,-2.250338,-0.1,2.1,-2.5
-0.2058786,-0.2596132,-0.05695,-0.2552921,-5.794601,-9.4,-39.5,-6.1,-0.01348355,-0.11290789999999999,0.02633158,-0.08174737,-2.061459,0.7,1.9,-2.9
-0.09754638,-0.04531316,-0.07785,-0.2548921,-13.11379,72.2,-11.5,-57.1,-0.01340427,-0.1127079,0.02673158,-0.08174737,-1.188467,0.9,1.5,-2.0
-0.12258689999999998,0.06408684,-0.03715,-0.3427921,-42.46089,0.8,2.6,-49.2,-0.01304231,-0.11280789999999999,0.02723158,-0.08114737,-1.420461,-0.2,1.9,-1.4
-0.09355289,0.1168868,-0.02665,-0.3385921,-58.00265,-12.1,12.5,-58.9,-0.01262418,-0.11330789999999999,0.02713158,-0.08024737,-1.264623,0.5,2.2,-1.7
-0.06601609,0.09828684,-0.03105,-0.29659209999999997,-50.34975,-1.6,15.6,-55.8,-0.01271544,-0.1135079,0.02683158,-0.08024737,-1.2004709999999998,0.8,1.8,-1.9
-0.03900925,0.09588684,-0.01165,-0.2622921,-40.32912,-1.4,15.6,-44.4,-0.01321061,-0.11340789999999999,0.02763158,-0.08084737,-1.597664,-0.3,1.5,-1.6
-0.0193034,0.1154868,0.01575,-0.24839210000000003,-38.54647,-5.9,14.7,-39.9,-0.01327911,-0.1132079,0.02793158,-0.08104737,-1.8335569999999999,-0.0,2.5,-2.0
0.001610858,0.1323868,0.03075,-0.23209210000000002,-34.47767,-12.4,17.9,-31.3,-0.01334078,-0.1132079,0.02853158,-0.08104737,-1.557595,-0.0,2.9,-1.6
0.02907566,0.13658679999999998,0.03075,-0.2019921,-20.576529999999998,6.9,22.2,-25.9,-0.0130237,-0.1130079,0.02893158,-0.08074737,-1.514298,-0.7,2.2,-1.1
0.04437605,0.12228679999999999,0.05565,-0.1734921,-1.560526,19.8,25.5,-11.1,-0.01294502,-0.11290789999999999,0.02953158,-0.08064737,-1.426349,-0.0,1.6,-1.6
0.04631006,0.1023868,0.10055,-0.1560921,3.4050260000000003,7.7,22.3,1.1,-0.01275842,-0.11290789999999999,0.03003158,-0.08034737,-1.265066,0.3,1.8,-1.6
-0.0514661,-0.09661316,0.13385,-0.1548921,10.26673,7.4,22.3,9.1,-0.0122451,-0.11290789999999999,0.03043158,-0.07964737,-1.305079,0.2,1.6,-1.6
-0.01534653,-0.1925132,0.10565,-0.06219211,11.19393,5.5,21.0,11.1,-0.01272528,-0.11340789999999999,0.03063158,-0.07984737,-0.9826546,-0.2,1.5,-0.9
-0.02427717,-0.2267132,0.10035,-0.05369211,10.41745,4.5,20.4,10.7,-0.01311211,-0.1135079,0.03073158,-0.08024737,-0.9670837999999999,0.3,1.2,-1.3
-0.0281981,-0.1897132,0.10465,-0.07759211,8.413853999999999,3.7,19.9,8.8,-0.01314433,-0.1137079,0.03143158,-0.08004737,-1.6770779999999998,-0.5,1.1,-1.6
-0.03218874,-0.1756132,0.07845,-0.09099211,-13.683629999999999,-12.4,14.3,-8.0,-0.01281437,-0.11430789999999999,0.03163158,-0.07914737,-1.5860459999999998,-0.3,1.4,-1.6
-0.02689351,-0.18601320000000002,0.05235,-0.08079211,-0.7091496,1.4,14.1,-0.7,-0.01261389,-0.1150079,0.03253158,-0.07824737,-1.8033080000000001,-0.3,1.2,-1.9
-0.02077383,-0.1955132,0.03285,-0.06989211,-3.121766,2.6,10.8,-4.3,-0.01295589,-0.1156079,0.03313158,-0.07814737,-1.864396,-0.5,0.6,-1.9
-0.02321905,-0.19661320000000002,0.03485,-0.07209211,-6.380436,2.0,7.3,-7.9,-0.01278123,-0.1160079,0.03373158,-0.07754737,-1.037305,0.1,0.7,-1.3
-0.02031778,-0.1884132,0.01865,-0.07439211,-8.871196000000001,1.9,3.6,-10.9,-0.01287772,-0.11680789999999999,0.03383158,-0.07704737,-1.565567,-0.3,0.4,-1.7
-0.01256808,-0.1846132,-0.01415,-0.06969211,-9.440746,1.7,2.7,-11.5,-0.01303033,-0.11730789999999999,0.03393158,-0.07684737,-1.721439,-0.1,0.8,-2.0
-0.0111976,-0.1864132,-0.01885,-0.06769211,-10.15943,1.9,1.5,-12.5,-0.01361627,-0.1176079,0.03403158,-0.07734737,-1.7824220000000002,-0.3,1.0,-1.9
-0.009911096,-0.1867132,-0.02335,-0.06659211,-10.32963,2.0,0.7,-12.8,-0.01380362,-0.1176079,0.03433158,-0.07754737,-1.573192,-0.0,-0.1,-2.0
-0.009804086,-0.1877132,-0.02025,-0.06609211,-10.48863,1.0,-0.3,-12.5,-0.0140988,-0.1176079,0.03493158,-0.07784737,-1.622298,1.0,0.1,-2.8
-0.0112254,-0.1899132,-0.01185,-0.06639211,-9.11102,1.0,0.5,-10.9,-0.01413722,-0.1176079,0.03533158,-0.07784737,-1.922284,-0.3,0.0,-2.2
-0.01365577,-0.1910132,0.00405,-0.06809211,-8.219085,0.3,0.7,-9.5,-0.01448462,-0.1176079,0.03483158,-0.07834737,-2.003967,0.3,0.5,-2.7
-0.01549352,-0.1922132,0.00895,-0.06959211,-7.4244270000000006,0.3,0.7,-8.6,-0.01456284,-0.11730789999999999,0.03423158,-0.07874737,-1.9562950000000001,0.2,0.2,-2.6
-0.01847097,-0.1932132,0.02055,-0.07219211,-6.11616,0.5,1.2,-7.2,-0.01428683,-0.1171079,0.03343158,-0.07864737,-1.363867,0.7,1.3,-2.1
-0.02128709,-0.1937132,0.02925,-0.07499211,-5.108174,0.1,2.0,-5.8,-0.01428665,-0.11670789999999999,0.03263158,-0.07904737,-1.883134,0.5,0.5,-2.7
-0.02370215,-0.1939132,0.03515,-0.07759211,-4.125014,0.4,3.1,-4.8,-0.01414194,-0.11680789999999999,0.03213158,-0.07884737,-1.363467,0.7,1.3,-2.1
-0.02582627,-0.19381320000000002,0.03845,-0.08009211,-3.5550879999999996,0.4,4.4,-4.1,-0.01407273,-0.11670789999999999,0.03203158,-0.07884737,-1.3292190000000002,0.4,0.7,-1.9
-0.02700226,-0.1937132,0.04015,-0.08159211,-3.420457,-0.1,3.8,-3.7,-0.01386434,-0.11680789999999999,0.03253158,-0.07844737,-0.9520054,0.6,0.5,-1.6
-0.0266574,-0.1937132,0.03945,-0.08139211,-3.583815,0.3,4.1,-4.1,-0.01334858,-0.11680789999999999,0.03293158,-0.07774737,-1.6705020000000002,0.5,1.6,-2.3
-0.02630001,-0.1945132,0.03745,-0.08079211,-4.010008,0.3,3.9,-4.6,-0.01286093,-0.1170079,0.03403158,-0.07684737,-1.0840889999999999,1.1,0.9,-2.1
-0.02565259,-0.19481320000000002,0.03515,-0.08019211,-4.580998,0.1,2.5,-5.2,-0.01230861,-0.11670789999999999,0.03513158,-0.07624737,-1.14278,0.6,0.0,-1.9
-0.02491347,-0.19511320000000001,0.03295,-0.07949211,-5.218349,0.2,2.2,-6.0,-0.01194551,-0.1169079,0.03673158,-0.07544737,-1.342454,0.3,0.2,-1.9
-0.02630046,-0.1973132,0.03305,-0.08009211,-4.036104,2.1,2.4,-5.7,-0.01167079,-0.1169079,0.03803158,-0.07494737,-0.6152244,0.1,-0.4,-0.9
-0.02353426,-0.1959132,0.02895,-0.07809211,-4.945588,0.7,1.5,-6.0,-0.01140504,-0.11680789999999999,0.03923158,-0.07454737,-0.3869867,0.1,-0.3,-0.6
-0.02283586,-0.19611320000000002,0.02925,-0.07739211,-4.312873000000001,0.4,1.9,-5.1,-0.01165043,-0.11720789999999999,0.04013158,-0.07444737,-0.06100619,0.1,-0.4,-0.2
-0.02222121,-0.19661320000000002,0.03035,-0.07659211,-4.0059,0.3,1.8,-4.7,-0.01159561,-0.11670789999999999,0.04023158,-0.07474737,0.1523857,0.2,-1.2,-0.1
-0.02191127,-0.1968132,0.03125,-0.07629211,-3.8030559999999998,0.2,2.3,-4.4,-0.01140508,-0.1164079,0.04013158,-0.07474737,0.0496827,0.5,-0.7,-0.4
-0.02160105,-0.1972132,0.03275,-0.07589211,-2.8115200000000002,0.2,1.2,-3.3,-0.01132777,-0.1160079,0.03933158,-0.07504737,0.03884322,0.9,-1.4,-0.8
-0.02177088,-0.19761320000000002,0.03505,-0.07599211,-2.176046,0.1,1.8,-2.5,-0.01139917,-0.11580789999999999,0.03883158,-0.07534737,-0.5195214,0.5,-1.4,-1.2
-0.02147355,-0.1969132,0.03655,-0.07619211,-2.6169759999999997,0.1,2.1,-3.0,-0.01173246,-0.1156079,0.03773158,-0.07604737,-0.48678640000000006,-0.0,-1.6,-0.8
-0.02185603,-0.1967132,0.03805,-0.07689211,-1.915245,0.1,2.0,-2.2,-0.01204677,-0.1156079,0.03683158,-0.07654737,-0.1230951,1.1,-0.9,-1.1
-0.02150931,-0.1960132,0.03825,-0.07709211,-2.231871,0.5,1.7,-2.8,-0.01240673,-0.1156079,0.03643158,-0.07704737,-1.095952,0.1,-1.2,-1.6
-0.01928776,-0.1937132,0.03575,-0.07609211,-3.1267869999999998,0.3,2.4,-3.7,-0.01266364,-0.1156079,0.03663158,-0.07734737,-0.6231593000000001,0.6,-2.2,-1.5
-0.02059107,-0.1957132,0.03755,-0.07659211,-2.49592,0.7,2.6,-3.2,-0.01300814,-0.11570789999999999,0.03713158,-0.07764737,-0.8374731,0.1,-2.3,-1.4
-0.02048043,-0.1957132,0.03575,-0.07669211,-2.984117,0.4,2.4,-3.6,-0.01308562,-0.11530789999999999,0.03803158,-0.07794737,-0.44511769999999995,0.2,-1.6,-0.9
-0.02021817,-0.1952132,0.03355,-0.07689211,-3.376401,0.5,2.9,-4.1,-0.01294321,-0.1152079,0.03973158,-0.07764737,-0.08018135,-0.1,-2.4,-0.3
-0.01976422,-0.19481320000000002,0.03325,-0.07679211,-3.6690669999999996,0.4,2.2,-4.4,-0.01303756,-0.1150079,0.04123158,-0.07774737,0.01455387,-0.2,-1.5,0.0
-0.01922731,-0.19461320000000001,0.03175,-0.07649211,-3.5638589999999994,0.8,2.7,-4.5,-0.01296531,-0.1146079,0.04223158,-0.07784737,0.1479002,-0.3,-1.9,0.2
-0.01992399,-0.1952132,0.03225,-0.07709211,-2.3325299999999998,1.9,3.4,-3.7,-0.01317902,-0.11440789999999999,0.04243158,-0.07824737,-0.05862311,-0.8,-2.1,0.3
-0.02005448,-0.1959132,0.03275,-0.07699211,-1.603201,2.3,3.1,-3.1,-0.01293054,-0.1137079,0.04263158,-0.07844737,0.3024873,-0.0,-1.6,0.2
-0.01989057,-0.1967132,0.03395,-0.07649211,-2.914704,0.5,2.4,-3.6,-0.0127398,-0.11330789999999999,0.04233158,-0.07854737,-0.09225429,-0.1,-1.4,-0.2
-0.01986436,-0.19761320000000002,0.03565,-0.07609211,-2.434519,0.4,2.0,-3.0,-0.01222713,-0.11240789999999999,0.04183158,-0.07864737,0.002030558,0.1,-1.1,-0.2
-0.01971323,-0.1983132,0.03645,-0.07569211,-2.212705,0.3,1.4,-2.7,-0.01221906,-0.1120079,0.04093158,-0.07904737,-0.8210679,0.1,-1.6,-1.3
-0.01992595,-0.1990132,0.03775,-0.07569211,-1.2583600000000001,0.3,1.5,-1.6,-0.01244785,-0.1115079,0.03983158,-0.07984737,-0.1428497,0.8,-0.9,-0.9
-0.01999807,-0.1994132,0.03945,-0.07569211,-1.2711290000000002,0.8,1.8,-1.9,-0.01287745,-0.1111079,0.03853158,-0.08084737,-0.7912639,0.5,-0.1,-1.4
-0.01974872,-0.1997132,0.04065,-0.07539211,-0.5961258,0.4,1.3,-0.9,-0.01315835,-0.11090789999999999,0.03773158,-0.08144737,-1.237649,0.6,-0.6,-2.1
-0.02033512,-0.2008132,0.04145,-0.07559211,-1.143648,-0.0,1.5,-1.3,-0.01350858,-0.11090789999999999,0.03723158,-0.08194737,-0.28399309999999994,0.8,-0.2,-1.0
-0.0204679,-0.2012132,0.04275,-0.07569211,-1.119453,0.2,0.7,-1.4,-0.01397448,-0.1108079,0.03783158,-0.08254737,-0.124431,0.6,-0.7,-0.7
-0.01940002,-0.2013132,0.04255,-0.07459211,-0.809735,0.3,0.8,-1.1,-0.01429991,-0.1108079,0.03883158,-0.08284737,-0.1667325,0.1,-0.1,-0.3
-0.01962439,-0.2017132,0.04245,-0.07479211,-1.186697,-0.1,1.2,-1.3,-0.01446745,-0.11090789999999999,0.04003158,-0.08284737,-0.7939448,-0.5,-0.7,-0.7
